ID	length	GC_num	IC_num	goodC_num	IC%	TPR/FPRsum_min	TPR/FPRsum1	TPR/FPRsum2	TPR/FPRsum3	TPR/FPRsum4	TPR/FPRsum5	TPR/FPRsum6	TPR/FPRsum7	TPR/FPRsum8	TPR/FPRsum9	TPR/FPRsum_max	TPR_min	TPR_1	TPR_2	TPR_3	TPR_4	TPR_5	TPR_6	TPR_7	TPR_8	TPR_9	TPR_max	FPR_min	FPR_1	FPR_2	FPR_3	FPR_4	FPR_5	FPR_6	FPR_7	FPR_8	FPR_9	FPR_max	MEC	OLS	OLS/MD^2	FMC	fastmeC	newC	newC/nonIC_num	tree_length	MD	topo	jk30	jk50	jk70	division
F_617_PF00795_2	222	89	41	92	18.47	0.0006	0.03	0.0592	0.1	0.1442	0.19	0.2457	0.2911	0.3541	0.4572	0.8985	0.0002	0.0179	0.0385	0.0637	0.0932	0.1166	0.1494	0.1871	0.2441	0.3079	0.7547	0.0001	0.0083	0.0168	0.0247	0.0349	0.0464	0.0589	0.0744	0.0923	0.1273	0.2331	5.481	0.4195	1.6580	1.2124	0.2634	83214	459.75	2.757	0.503	1107	685	827	930	bad
F_618_PF00270_3	179	18	74	87	41.34	0.0001	0.03	0.0624	0.09	0.1259	0.16	0.2038	0.2375	0.3191	0.4457	0.9989	0.0001	0.0117	0.0234	0.034	0.0504	0.0657	0.0838	0.1061	0.1442	0.1978	0.6106	0	0.0045	0.0108	0.0154	0.0212	0.0278	0.0355	0.0456	0.0614	0.0857	0.2394	4.4534	0.0478	0.6900	0.5289	0.2133	71237	678.45	1.172	0.2632	1339	957	1106	1178	good
F_619_PF13639_2	54	10	11	33	20.37	0	0.03	0.0526	0.08	0.1203	0.15	0.1711	0.2047	0.2539	0.3045	0.4687	0	0.0149	0.0353	0.0636	0.0828	0.1148	0.1496	0.183	0.242	0.3156	0.6335	0	0.0038	0.0117	0.0211	0.0323	0.0446	0.0646	0.0904	0.1272	0.1818	0.4284	4.6564	2.2031	2.9080	1.9316	0.2225	34716	807.35	4.053	0.8704	1113	774	888	1000	bad
F_623_PF00160_1	177	19	68	90	38.42	0.0001	0.03	0.0691	0.11	0.152	0.18	0.2249	0.2794	0.3566	0.4867	1.181	0.0001	0.0199	0.0417	0.0674	0.0949	0.1175	0.1435	0.1724	0.2306	0.313	0.5818	0	0.0078	0.0155	0.0241	0.0346	0.0476	0.0584	0.0708	0.0905	0.1141	0.2676	5.9808	0.1694	1.1328	1.0935	0.2873	52069	477.7	2.313	0.3867	1068	596	712	806	bad
F_624_PF00009_5	209	2	127	80	60.77	0.0002	0.03	0.0508	0.08	0.1012	0.13	0.158	0.2032	0.2573	0.4117	1.3684	0.0001	0.0089	0.0179	0.0306	0.046	0.0603	0.0862	0.1033	0.1403	0.1876	0.6834	0	0.0035	0.0098	0.0158	0.022	0.0301	0.0401	0.0515	0.0696	0.0907	0.2428	4.9476	0.0282	0.7508	0.5911	0.2382	63282	771.73	0.959	0.1938	1316	789	959	1082	good
F_626_PF04757_2	317	111	18	188	5.68	0.0038	0.03	0.0672	0.1	0.1263	0.16	0.2025	0.2444	0.3057	0.3666	0.7144	0.001	0.0098	0.0226	0.0354	0.0456	0.0603	0.0803	0.0945	0.1163	0.1566	0.3225	0.0001	0.0053	0.0107	0.0153	0.0202	0.0254	0.0334	0.0414	0.0512	0.0674	0.1556	4.5962	0.903	0.4553	0.2673	0.2194	240364	803.89	6.473	1.4083	1257	1055	1131	1164	good
F_627_PF03009_1	376	166	11	199	2.93	0.0018	0.03	0.0649	0.09	0.1275	0.16	0.1926	0.232	0.3037	0.4085	1.177	0.0009	0.0163	0.0322	0.0474	0.0656	0.087	0.1059	0.1296	0.1739	0.2356	0.596	0	0.0078	0.015	0.0232	0.0311	0.0387	0.0498	0.0619	0.0764	0.0972	0.1973	5.3452	2.3627	0.7399	0.5358	0.256	194664	533.33	9.552	1.787	1192	739	872	1017	bad
F_631_PF12171_1	27	0	6	21	22.22	0.0003	0.02	0.0455	0.08	0.1142	0.16	0.2015	0.2417	0.3114	0.418	1.36	0.0003	0.0203	0.0455	0.0787	0.1133	0.1525	0.1923	0.2424	0.3269	0.4463	1.0625	0	0.0107	0.025	0.0389	0.0567	0.0753	0.0936	0.1114	0.1386	0.1797	0.4023	5.5524	1.2891	3.5453	2.4402	0.2667	12748	607.05	3.348	0.603	989	347	474	679	bad
F_633_PF03950_1	190	108	10	72	5.26	0.0002	0.03	0.0621	0.09	0.1155	0.14	0.1847	0.2208	0.2657	0.3562	0.7769	0.0001	0.0183	0.0354	0.0514	0.0671	0.0829	0.1053	0.1316	0.1791	0.2396	0.5179	0	0.0072	0.016	0.0245	0.0339	0.0443	0.0555	0.0684	0.0854	0.1112	0.2552	5.068	0.5158	0.9590	0.8047	0.2428	118352	657.51	3.717	0.7334	1268	854	987	1095	good
F_634_PF03144_2	67	0	33	34	49.25	0	0.01	0.0486	0.08	0.1212	0.14	0.1807	0.2233	0.2703	0.3616	0.7979	0	0.0076	0.0276	0.0481	0.0621	0.0836	0.1056	0.1362	0.1768	0.2613	0.4745	0	0.0026	0.0104	0.0235	0.0337	0.0439	0.0538	0.0695	0.0843	0.1117	0.3021	4.2798	0.0971	1.3974	0.9785	0.2037	31030	912.65	1.128	0.2636	1278	798	975	1064	good
F_635_PF00005_7	152	0	68	84	44.74	0	0.02	0.0498	0.08	0.1076	0.14	0.1741	0.2188	0.2716	0.3767	1.3609	0	0.0091	0.0203	0.0326	0.0442	0.0586	0.075	0.1011	0.1319	0.1664	0.4863	0	0.0015	0.0059	0.0134	0.0233	0.03	0.0385	0.0514	0.0649	0.0922	0.2021	4.7166	0.073	0.6505	0.5832	0.2253	72932	868.24	1.58	0.335	1269	834	938	1034	bad
F_636_PF00579_1	325	48	81	196	24.92	0.0021	0.03	0.0571	0.08	0.1145	0.15	0.1846	0.2351	0.3403	0.5204	0.9883	0.0007	0.0142	0.0246	0.0371	0.0517	0.0684	0.0838	0.1101	0.1474	0.2369	0.3616	0.0001	0.0051	0.011	0.0171	0.0232	0.0303	0.0394	0.0512	0.0644	0.0875	0.1657	5.0428	0.2494	0.7998	0.6454	0.2419	191668	785.52	2.816	0.5584	1232	821	891	988	bad
F_637_PF00153_26	142	52	28	62	19.72	0	0.03	0.0546	0.08	0.1028	0.13	0.1602	0.1945	0.2386	0.2999	1.0237	0	0.0147	0.0288	0.0431	0.0599	0.0745	0.094	0.1203	0.1559	0.2103	0.5129	0.0002	0.0078	0.0153	0.0231	0.0308	0.0407	0.052	0.0662	0.0824	0.1086	0.2504	5.5356	0.3506	1.0799	1.0548	0.2655	56245	493.38	3.154	0.5698	1168	695	823	962	good
F_639_PF08148_1	184	6	42	136	22.83	0.0005	0.05	0.0809	0.12	0.1564	0.23	0.2969	0.3589	0.4399	0.6174	1.3316	0.0001	0.0153	0.0298	0.0487	0.0666	0.0916	0.1223	0.1513	0.1819	0.2231	0.4402	0	0.0045	0.0086	0.0147	0.0215	0.0282	0.0354	0.0455	0.0565	0.0735	0.1725	5.0932	0.1133	0.4396	0.4556	0.243	104538	736.18	2.586	0.5077	1261	908	1017	1098	good
F_640_PF00696_3	256	89	63	104	24.61	0.0001	0.03	0.0705	0.1	0.1414	0.17	0.2149	0.263	0.3254	0.4091	0.8292	0	0.0132	0.0277	0.0407	0.0554	0.0697	0.0918	0.1168	0.144	0.1794	0.4153	0	0.0056	0.0117	0.0173	0.0232	0.03	0.0375	0.0476	0.0595	0.077	0.1767	5.2598	0.0842	0.5505	0.5217	0.2521	107418	556.57	2.057	0.3911	1282	980	1072	1123	good
F_642_PF00454_3	260	59	79	122	30.38	0.0001	0.03	0.0656	0.1	0.123	0.15	0.1909	0.2475	0.3347	0.4488	0.8423	0	0.0119	0.0252	0.0376	0.0524	0.0737	0.1011	0.1252	0.1702	0.2329	0.4202	0.0001	0.005	0.0113	0.0176	0.0247	0.0315	0.0405	0.0516	0.0665	0.0909	0.1617	5.1926	0.1286	0.8645	0.6016	0.2479	93309	515.52	2.003	0.3857	1213	797	958	1052	good
F_643_PF01408_1	146	43	2	101	1.37	0	0.02	0.0476	0.07	0.0862	0.11	0.1371	0.1641	0.194	0.2365	0.6232	0	0.0143	0.0303	0.0442	0.059	0.0813	0.1012	0.1326	0.1683	0.2205	0.4879	0	0.0109	0.0201	0.0307	0.0414	0.0538	0.0659	0.0831	0.1061	0.1434	0.2984	4.9812	3.7948	1.5257	1.1129	0.2387	111203	772.24	7.856	1.5771	1267	865	989	1068	bad
F_644_PF02996_1	138	24	14	100	10.14	0.002	0.03	0.0504	0.08	0.1067	0.14	0.1766	0.2144	0.2594	0.3262	0.6786	0.0007	0.0126	0.0233	0.0387	0.0545	0.0692	0.0854	0.113	0.1372	0.1864	0.5171	0.0001	0.0064	0.0134	0.0193	0.0277	0.0368	0.0455	0.0593	0.0739	0.0959	0.239	5.1044	0.7645	0.7424	0.7359	0.2456	97848	789.1	5.18	1.0148	1217	740	838	980	good
F_645_PF00176_3	427	96	72	259	16.86	0.0012	0.03	0.0597	0.09	0.1285	0.17	0.2153	0.2807	0.3626	0.5353	1.888	0.0004	0.0076	0.0171	0.0264	0.0384	0.0499	0.064	0.0877	0.1283	0.197	0.3689	0	0.004	0.0079	0.0116	0.0158	0.0212	0.0268	0.0345	0.0443	0.0597	0.1679	5.7414	0.1052	0.2654	0.2982	0.2748	184956	521	3.615	0.6296	1175	861	992	1069	good
F_647_PF13181_1	36	14	0	22	0	0	0.02	0.0418	0.06	0.0864	0.11	0.1404	0.1691	0.2126	0.2622	0.4292	0	0.0233	0.0473	0.0784	0.1137	0.1482	0.1943	0.2379	0.3074	0.4401	1.3781	0	0.0116	0.0331	0.0502	0.0716	0.0954	0.1267	0.1539	0.2041	0.2674	0.661	5.1828	44.8361	6.3367	4.9067	0.2555	22198	616.61	13.786	2.66	979	411	572	741	bad
F_648_PF03399_1	246	167	8	71	3.25	0.0016	0.02	0.0494	0.08	0.1036	0.12	0.1477	0.1697	0.1917	0.2465	0.4264	0.0008	0.0092	0.0243	0.0362	0.0515	0.069	0.0852	0.1076	0.1233	0.1699	0.3752	0.0001	0.0067	0.0142	0.023	0.0312	0.0402	0.0498	0.0618	0.0797	0.1037	0.2814	5.4208	1.6596	1.0633	0.7242	0.2598	149722	629.08	6.772	1.2493	1234	812	936	1047	good
F_649_PF00562_2	393	29	169	195	43	0.0003	0.03	0.0715	0.11	0.1647	0.23	0.288	0.3406	0.4427	0.6315	1.7113	0.0001	0.0117	0.0212	0.0353	0.049	0.0675	0.0866	0.1108	0.1457	0.1802	0.4677	0	0.0041	0.008	0.0117	0.0161	0.0213	0.0268	0.0342	0.0457	0.0623	0.1402	4.4856	0.0415	0.3282	0.2798	0.2143	220147	982.8	1.595	0.3556	1345	1054	1120	1161	good
F_651_PF00494_1	305	27	75	203	24.59	0.0009	0.03	0.0583	0.11	0.1387	0.18	0.2256	0.2636	0.3415	0.4481	1.1068	0.0003	0.0126	0.0254	0.0386	0.0542	0.0684	0.0836	0.0985	0.1264	0.1719	0.3799	0	0.0047	0.01	0.0153	0.0206	0.027	0.0346	0.0437	0.0542	0.0726	0.1374	4.9742	0.1559	0.3991	0.347	0.2379	172411	749.61	3.109	0.625	1330	1058	1152	1178	good
F_653_PF00153_6	101	36	22	43	21.78	0.0003	0.04	0.0741	0.11	0.1586	0.22	0.2699	0.3617	0.459	0.6196	1.3402	0.0002	0.0272	0.0507	0.0756	0.1052	0.1455	0.1889	0.2478	0.3444	0.4995	0.9588	0.0001	0.0099	0.0201	0.0294	0.0393	0.0505	0.0643	0.0801	0.1023	0.1338	0.2565	5.733	0.1826	1.5431	1.1475	0.2754	29819	377.46	1.972	0.344	1107	483	635	826	bad
F_654_PF01336_1	92	14	18	60	19.57	0.0002	0.03	0.0577	0.09	0.1235	0.15	0.1998	0.255	0.3164	0.4953	1.0616	0.0002	0.019	0.041	0.0631	0.0864	0.1148	0.1561	0.1842	0.2306	0.3448	0.6217	0	0.0078	0.0168	0.0267	0.0374	0.0468	0.0607	0.0811	0.1072	0.1605	0.2821	4.9924	0.9762	1.7717	1.3581	0.2402	65043	878.96	3.706	0.7423	1221	780	922	1033	good
F_655_PF08238_1	41	5	5	31	12.2	0.0006	0.02	0.0575	0.09	0.1232	0.16	0.2166	0.2623	0.3231	0.4396	1.0005	0.0004	0.0243	0.0472	0.0773	0.0995	0.1499	0.183	0.2323	0.299	0.4347	0.8451	0	0.0079	0.0204	0.0349	0.0471	0.0612	0.0792	0.103	0.1337	0.1753	0.4046	5.1016	1.9829	3.0637	1.8801	0.2539	28206	783.5	4.104	0.8045	1141	448	633	751	bad
F_657_PF01266_1	419	56	114	249	27.21	0.0005	0.03	0.055	0.09	0.1194	0.16	0.203	0.256	0.3269	0.4867	0.8508	0.0002	0.0086	0.0188	0.0346	0.0466	0.0605	0.0843	0.1107	0.1462	0.1896	0.3664	0	0.0052	0.0106	0.0161	0.0219	0.028	0.0351	0.0446	0.0546	0.0736	0.1451	5.2178	0.1214	0.4460	0.4163	0.2498	230744	756.54	2.722	0.5217	1295	945	1057	1126	good
F_658_PF00808_2	67	2	6	59	8.96	0.0001	0.04	0.0762	0.11	0.1351	0.16	0.1829	0.2417	0.3255	0.5168	1.5257	0.0001	0.0211	0.0463	0.0646	0.091	0.1256	0.1572	0.2028	0.2584	0.3476	0.7099	0.0001	0.008	0.0149	0.0241	0.0352	0.0471	0.0631	0.0813	0.1032	0.144	0.3003	4.3666	3.0663	3.4917	2.2228	0.2143	63440	1040	4.092	0.9371	1066	670	809	917	bad
F_659_PF00149_2	375	168	33	174	8.8	0.0009	0.03	0.0472	0.08	0.1062	0.14	0.1711	0.205	0.2526	0.3433	0.5868	0.0004	0.0113	0.0201	0.0349	0.0491	0.0618	0.0786	0.0977	0.1145	0.1539	0.3491	0	0.006	0.0123	0.0196	0.027	0.0338	0.0425	0.0523	0.0631	0.0783	0.154	5.6882	0.5511	0.5026	0.4267	0.2731	240412	702.96	5.956	1.0471	1246	941	1062	1141	good
F_660_PF00155_5	547	382	26	139	4.75	0.0003	0.03	0.0678	0.09	0.1326	0.16	0.1875	0.2473	0.3084	0.3858	0.5656	0.0001	0.0129	0.0254	0.0362	0.0485	0.0618	0.0732	0.0927	0.1155	0.1421	0.2917	0	0.0048	0.01	0.0154	0.0209	0.0272	0.0346	0.0436	0.055	0.0718	0.1821	5.0764	0.5665	0.4161	0.3779	0.2423	294709	565.66	5.923	1.1668	1274	929	1040	1112	good
F_661_PF00069_10	419	165	70	184	16.71	0.0009	0.04	0.0782	0.11	0.1403	0.17	0.2161	0.2852	0.3473	0.5062	1.0596	0.0001	0.0093	0.0202	0.0312	0.0456	0.0593	0.079	0.1034	0.1219	0.1545	0.3677	0	0.0034	0.0076	0.0121	0.0168	0.0217	0.0284	0.0361	0.0458	0.0606	0.1226	4.9462	0.1838	0.3791	0.2965	0.2359	270436	774.89	3.444	0.6963	1311	993	1077	1121	good
F_662_PF00069_24	297	143	51	103	17.17	0.0008	0.04	0.0701	0.11	0.1397	0.19	0.2357	0.331	0.4617	0.5838	1.386	0.0002	0.0167	0.0286	0.043	0.0608	0.0774	0.1079	0.1457	0.1889	0.2512	0.5758	0.0001	0.0056	0.0106	0.0161	0.0224	0.0302	0.0382	0.0484	0.0613	0.0846	0.2074	5.3452	0.1509	0.5822	0.4627	0.2587	142758	580.32	2.721	0.5091	1238	855	953	1022	good
F_663_PF00070_1	86	5	27	54	31.4	0.0001	0.02	0.0475	0.08	0.1108	0.14	0.1775	0.2079	0.2562	0.3254	0.6243	0.0001	0.0179	0.0373	0.0588	0.086	0.1176	0.1421	0.1897	0.2383	0.2968	0.7298	0.0002	0.0091	0.0201	0.0305	0.0413	0.0545	0.0706	0.0908	0.1201	0.165	0.3423	4.9728	0.4682	2.2947	1.7111	0.2408	46299	784.73	2.246	0.4517	1135	557	746	935	good
F_664_PF14259_1	97	56	2	39	2.06	0.0011	0.03	0.0507	0.08	0.1063	0.14	0.1812	0.232	0.2893	0.3598	0.6912	0.0005	0.0194	0.0337	0.0531	0.0738	0.0926	0.1213	0.1585	0.2113	0.2891	0.7058	0.0001	0.0067	0.0165	0.0249	0.0363	0.0511	0.0642	0.082	0.103	0.139	0.3332	4.7516	5.2702	1.7496	1.2251	0.2296	72816	766.48	8.247	1.7356	1205	699	862	970	bad
F_665_PF00069_27	323	111	51	161	15.79	0.0002	0.03	0.0584	0.09	0.1221	0.17	0.2049	0.2545	0.318	0.4425	1.0034	0	0.0121	0.0225	0.0335	0.0479	0.063	0.0798	0.105	0.127	0.1584	0.3726	0	0.0046	0.0086	0.0137	0.0197	0.0275	0.036	0.0457	0.057	0.0755	0.1492	5.0876	0.2466	0.5283	0.3759	0.2426	173449	637.68	3.476	0.6832	1279	908	988	1070	good
F_666_PF00121_1	242	4	81	157	33.47	0.0002	0.03	0.0497	0.08	0.1055	0.14	0.1748	0.2113	0.3057	0.3916	0.6493	0.0001	0.0115	0.0225	0.035	0.0469	0.0576	0.0717	0.0967	0.1285	0.1913	0.4232	0	0.0049	0.011	0.0171	0.0239	0.0316	0.0406	0.0529	0.0668	0.0918	0.2014	5.2682	0.1643	0.6752	0.5545	0.2531	123062	764.36	2.599	0.4933	1243	907	1017	1121	good
F_668_PF01798_2	149	0	68	81	45.64	0	0.04	0.0863	0.14	0.1866	0.24	0.3414	0.4547	0.5855	0.8084	2.204	0	0.0157	0.0388	0.0594	0.0907	0.1199	0.1755	0.2177	0.2538	0.3072	0.5249	0	0.005	0.0106	0.0169	0.0245	0.0317	0.0416	0.0511	0.0642	0.0875	0.1611	4.6676	0.0639	0.5547	0.485	0.2229	69744	861.04	1.584	0.3394	1220	910	1002	1064	good
F_670_PF06068_1	393	2	199	192	50.64	0.0004	0.03	0.0621	0.09	0.1192	0.15	0.1985	0.2413	0.3059	0.4059	1.0473	0.0001	0.0091	0.021	0.0321	0.0419	0.0509	0.0632	0.0814	0.1016	0.1469	0.3045	0.0001	0.0048	0.0094	0.0141	0.0186	0.0244	0.0312	0.0377	0.047	0.0627	0.16	5.4362	0.0132	0.2990	0.2915	0.2584	115465	595.18	1.142	0.2101	1265	842	959	1027	good
F_671_PF07992_1	344	199	47	98	13.66	0.0015	0.02	0.0509	0.08	0.1089	0.13	0.1699	0.228	0.2807	0.4173	1.094	0.0006	0.0089	0.0227	0.0383	0.0487	0.063	0.0809	0.1039	0.1485	0.1991	0.5835	0	0.0056	0.0111	0.0177	0.0245	0.0324	0.0413	0.0504	0.0652	0.0886	0.2295	4.6704	0.1659	0.6277	0.6397	0.2241	101992	343.41	2.401	0.5141	1304	923	1037	1129	good
F_673_PF00179_4	144	19	25	100	17.36	0.0007	0.03	0.0538	0.08	0.1036	0.12	0.1532	0.1879	0.235	0.2892	0.9153	0.0002	0.0116	0.02	0.0344	0.0471	0.061	0.0788	0.0977	0.1275	0.1767	0.7931	0	0.0053	0.0117	0.0179	0.0251	0.0326	0.0405	0.0521	0.0712	0.0956	0.2966	5.299	0.1905	0.6941	0.8973	0.2548	82486	693.16	2.776	0.5239	1251	674	816	939	good
F_674_PF01008_3	376	345	0	31	0	0.0012	0.04	0.0658	0.11	0.1325	0.17	0.2194	0.3031	0.4239	0.6411	1.2397	0.0004	0.0136	0.0269	0.04	0.0659	0.0955	0.1211	0.1601	0.232	0.3212	1.0145	0	0.0041	0.009	0.0149	0.0222	0.0301	0.0383	0.0509	0.0653	0.0955	0.5526	5.0778	1.708	2.0246	0.8857	0.251	233034	619.77	4.664	0.9185	1208	907	985	1052	good
F_675_PF01585_1	46	5	10	31	21.74	0.0005	0.03	0.0545	0.09	0.1122	0.15	0.1965	0.2482	0.2985	0.3909	0.9404	0.0007	0.0221	0.0425	0.0617	0.0852	0.1203	0.1517	0.1985	0.247	0.3186	0.68	0.0001	0.0098	0.0204	0.0296	0.0423	0.0544	0.0684	0.0875	0.1158	0.155	0.3066	4.7894	1.0216	2.2489	1.9269	0.2326	32304	897.33	3.228	0.674	1200	504	736	864	bad
F_676_PF02148_2	64	3	24	37	37.5	0.0007	0.03	0.0679	0.09	0.1144	0.16	0.1887	0.2343	0.2969	0.3929	0.7948	0.0003	0.0189	0.036	0.0558	0.0749	0.0982	0.1347	0.176	0.2296	0.3085	0.5875	0	0.0075	0.0168	0.025	0.0323	0.0454	0.0585	0.0723	0.0911	0.1335	0.3653	4.3302	0.489	1.6077	1.2403	0.208	46119	1152.98	2.388	0.5515	1287	725	922	1042	good
F_677_PF00900_1	77	0	38	39	49.35	0	0.02	0.0604	0.1	0.136	0.19	0.2334	0.2819	0.3586	0.5236	2.0011	0	0.0167	0.0412	0.0643	0.0983	0.1365	0.1698	0.2113	0.2708	0.3513	1.0781	0	0.0029	0.0089	0.0192	0.0304	0.0456	0.0609	0.0786	0.1072	0.1572	0.3575	4.7208	0.156	2.5611	1.6413	0.226	28636	734.26	1.165	0.2468	1156	513	718	911	good
F_678_PF03143_1	113	16	26	71	23.01	0	0.02	0.0498	0.08	0.108	0.13	0.1779	0.2176	0.2579	0.3822	0.7395	0	0.0085	0.0196	0.0331	0.0457	0.0629	0.0784	0.0977	0.1285	0.1866	0.6719	0	0.0019	0.0081	0.0141	0.0213	0.0301	0.0393	0.0521	0.0731	0.0921	0.3646	4.2714	0.1564	0.9183	0.8545	0.2059	69702	801.17	1.763	0.4127	1223	698	805	924	good
F_679_PF00018_2	49	2	11	36	22.45	0.0016	0.03	0.0546	0.09	0.1204	0.15	0.1801	0.2252	0.281	0.4173	1.0724	0.001	0.0213	0.0387	0.0593	0.0864	0.1112	0.1393	0.1702	0.2202	0.2893	0.7366	0	0.0084	0.0183	0.0276	0.0402	0.0513	0.0664	0.0796	0.104	0.1471	0.3372	5.0526	0.361	1.5468	1.7805	0.2445	22422	590.05	2.441	0.4831	1007	421	546	694	bad
F_680_PF00076_11	73	8	11	54	15.07	0	0.02	0.0394	0.06	0.1039	0.13	0.1673	0.1985	0.2382	0.3267	1.3872	0	0.0077	0.0182	0.0369	0.0527	0.0695	0.0844	0.1119	0.1447	0.2207	0.5678	0	0.0055	0.0132	0.0204	0.0282	0.0371	0.0475	0.0603	0.0749	0.1008	0.2189	5.4236	0.5281	0.9019	0.773	0.2625	51783	835.21	4.15	0.7652	1233	656	816	948	bad
F_681_PF02134_1	69	3	23	43	33.33	0.0006	0.03	0.0696	0.11	0.1481	0.18	0.222	0.2904	0.3867	0.4807	0.8194	0.0005	0.0179	0.042	0.0597	0.0892	0.1133	0.1433	0.1777	0.2257	0.3008	0.5755	0	0.0081	0.015	0.0236	0.0318	0.0431	0.0549	0.0688	0.0884	0.114	0.2594	4.8524	0.1933	1.1561	0.9399	0.2317	35121	763.5	1.984	0.4089	1232	701	865	972	good
F_682_PF00566_3	250	170	16	64	6.4	0.0005	0.05	0.0878	0.13	0.1715	0.22	0.2775	0.3514	0.4218	0.5293	1.3591	0.0001	0.0202	0.0411	0.0605	0.0824	0.1086	0.1415	0.1726	0.2168	0.3116	0.5518	0	0.0069	0.0123	0.0193	0.0264	0.0343	0.0435	0.055	0.071	0.0943	0.2901	4.7152	0.4596	0.8190	0.5787	0.2249	136950	585.26	3.532	0.7491	1283	842	1004	1088	good
F_683_PF00752_2	120	49	33	38	27.5	0.0005	0.04	0.0803	0.13	0.1736	0.21	0.2587	0.3272	0.4557	0.6024	1.6142	0.0003	0.0216	0.0524	0.0786	0.1046	0.1396	0.176	0.2458	0.3259	0.4433	1.5438	0	0.0067	0.014	0.0218	0.0295	0.0411	0.0555	0.0723	0.1007	0.1434	0.611	4.4548	0.2788	2.3154	2.244	0.2152	52096	598.8	1.546	0.347	1141	635	708	786	bad
F_685_PF05158_1	473	242	12	219	2.54	0.0011	0.03	0.0577	0.1	0.1379	0.18	0.2242	0.2595	0.3318	0.4449	0.7	0.0005	0.0126	0.027	0.0404	0.0566	0.074	0.0997	0.125	0.1616	0.2249	0.4321	0.0001	0.0057	0.012	0.0183	0.0251	0.0326	0.042	0.0514	0.0666	0.0868	0.2107	5.1478	1.3801	0.6167	0.5323	0.2464	299075	648.75	7.701	1.496	1283	1002	1057	1097	good
F_686_PF00076_10	82	24	3	55	3.66	0	0.03	0.0739	0.11	0.1428	0.19	0.2457	0.2985	0.3881	0.5785	3.6468	0	0.0144	0.0255	0.0434	0.0639	0.076	0.1044	0.1536	0.2238	0.3094	1.3801	0	0.0021	0.0068	0.0119	0.0199	0.0287	0.0394	0.0516	0.0695	0.0965	0.2316	3.5546	2.3329	1.0834	0.7456	0.1698	91132	1153.57	5.216	1.4674	1284	803	926	1049	bad
F_687_PF00793_1	325	21	125	179	38.46	0.0004	0.03	0.0717	0.11	0.1477	0.18	0.2408	0.2976	0.3746	0.4716	0.924	0.0001	0.0108	0.0226	0.0308	0.0432	0.0572	0.0738	0.0919	0.1073	0.1394	0.3045	0	0.0041	0.0081	0.0114	0.0154	0.0203	0.0264	0.0334	0.0427	0.0601	0.1669	5.1338	0.0544	0.3371	0.3487	0.2457	160409	802.05	2.062	0.4017	1300	905	982	1033	good
F_688_PF00005_5	156	3	76	77	48.72	0.0004	0.02	0.0443	0.08	0.1068	0.13	0.1546	0.1887	0.2284	0.2927	0.7171	0.0002	0.0091	0.0223	0.0406	0.0559	0.0707	0.0959	0.1228	0.1566	0.1953	0.5362	0	0.0066	0.0142	0.022	0.0313	0.0426	0.0545	0.0674	0.083	0.1088	0.261	5.0722	0.094	1.0279	0.8871	0.245	54543	681.79	1.534	0.3024	1131	592	806	908	bad
F_691_PF00573_2	248	6	114	128	45.97	0.0015	0.04	0.0743	0.11	0.1477	0.19	0.23	0.2808	0.3366	0.4386	1.2257	0.0006	0.0169	0.0321	0.0486	0.0639	0.0831	0.1006	0.1174	0.1372	0.1715	0.5447	0.0001	0.0058	0.0121	0.0173	0.0233	0.0304	0.0391	0.0487	0.0606	0.0793	0.1575	4.9448	0.0643	0.6493	0.5895	0.2364	126083	940.92	1.556	0.3147	1270	726	872	993	good
F_693_PF04116_3	115	1	44	70	38.26	0.0012	0.03	0.0614	0.09	0.129	0.17	0.2211	0.2659	0.3432	0.4571	0.9097	0.0006	0.0189	0.0316	0.0479	0.0668	0.0888	0.116	0.1488	0.1827	0.2318	0.4748	0.0001	0.0075	0.0143	0.0216	0.0294	0.0375	0.047	0.0571	0.0737	0.0939	0.1948	5.3088	0.1501	0.7469	0.7217	0.2552	56504	795.83	2.38	0.4483	1208	718	880	990	good
F_694_PF03399_2	266	59	16	191	6.02	0.0025	0.05	0.0867	0.13	0.1642	0.21	0.2884	0.3792	0.5057	0.6918	1.3929	0.0006	0.0148	0.0275	0.0479	0.0672	0.0965	0.1277	0.169	0.214	0.2932	0.4676	0.0001	0.0048	0.0106	0.0153	0.0212	0.0277	0.0365	0.0447	0.0585	0.0759	0.1727	4.9588	0.7467	0.5050	0.3535	0.237	224080	896.32	6.03	1.216	1339	1047	1126	1162	good
F_695_PF00180_1	396	50	112	234	28.28	0.0016	0.05	0.0992	0.14	0.2091	0.27	0.3279	0.4124	0.5195	0.6963	1.4707	0.0005	0.0174	0.0325	0.0479	0.0668	0.0807	0.1078	0.1307	0.1552	0.2069	0.3818	0	0.0047	0.0087	0.0127	0.0175	0.0226	0.0286	0.0358	0.0435	0.0545	0.1429	5.0092	0.054	0.2304	0.2503	0.2394	211503	744.73	2.425	0.4841	1329	937	1029	1089	good
